Chemical,Count
CHEMBL407518,1
CHEMBL1796414,2
CHEMBL1796425,2
CHEMBL2088684,2
CHEMBL1796437,2
CHEMBL1796550,2
CHEMBL1796552,2
CHEMBL1796567,2
CHEMBL1783728,5
CHEMBL2314409,2
CHEMBL2419641,3
CHEMBL560600,1
CHEMBL508442,1
CHEMBL218125,2
CHEMBL3216144,1
CHEMBL245160,6
CHEMBL1783730,1
CHEMBL243213,1
CHEMBL429648,1
CHEMBL2181500,2
CHEMBL2181498,2
CHEMBL2203511,1
CHEMBL2170032,4
CHEMBL2170021,4
CHEMBL515185,1
CHEMBL482921,2
CHEMBL483707,1
CHEMBL2181487,2
CHEMBL2181493,2
CHEMBL453261,3
CHEMBL452506,2
CHEMBL4288283,3
CHEMBL258357,2
CHEMBL3585405,2
CHEMBL3585409,2
CHEMBL2391246,6
CHEMBL4289950,1
CHEMBL4287179,1
CHEMBL4278132,2
CHEMBL3798251,1
CHEMBL4288073,2
CHEMBL4282488,2
CHEMBL4293986,2
CHEMBL2316795,2
CHEMBL419432,1
CHEMBL251233,1
CHEMBL107615,2
CHEMBL3589916,1
CHEMBL3589922,1
CHEMBL3589983,1
CHEMBL242081,4
CHEMBL4287174,1
CHEMBL388223,2
CHEMBL2164264,4
CHEMBL3603898,1
CHEMBL3603873,2
CHEMBL1770681,2
CHEMBL1770680,2
CHEMBL230906,2
CHEMBL230682,1
CHEMBL236900,1
CHEMBL3289797,2
CHEMBL4469250,2
CHEMBL184456,1
CHEMBL4166744,2
CHEMBL3393863,2
CHEMBL3309532,2
CHEMBL3217035,1
CHEMBL2418048,1
CHEMBL3103526,2
CHEMBL469011,3
CHEMBL468758,1
CHEMBL3353668,2
CHEMBL457111,1
CHEMBL518804,1
CHEMBL142304,1
CHEMBL3109520,1
CHEMBL3319139,1
CHEMBL2170044,2
CHEMBL283997,1
CHEMBL420248,2
CHEMBL363162,1
CHEMBL504893,1
CHEMBL3401410,1
CHEMBL525723,1
CHEMBL224025,3
CHEMBL1836628,2
CHEMBL561402,3
CHEMBL564086,3
CHEMBL563083,3
CHEMBL391926,1
CHEMBL320310,1
CHEMBL387813,1
CHEMBL2435702,2
CHEMBL2338118,1
CHEMBL4217759,2
CHEMBL131687,1
CHEMBL2023608,2
CHEMBL2023609,2
CHEMBL2023611,2
CHEMBL2029585,1
CHEMBL2430910,1
CHEMBL2430909,1
CHEMBL3586298,2
CHEMBL3298964,1
CHEMBL2023450,2
CHEMBL2426556,1
CHEMBL2441922,2
CHEMBL2441926,2
CHEMBL2435430,1
CHEMBL2435417,1
CHEMBL3108890,1
CHEMBL3315003,1
CHEMBL4761413,2
CHEMBL2017963,1
CHEMBL1668532,2
CHEMBL2042178,1
CHEMBL2314643,1
CHEMBL2311570,1
CHEMBL2181346,1
CHEMBL219777,4
CHEMBL3589932,1
CHEMBL3216587,1
CHEMBL3217253,1
CHEMBL2325749,2
CHEMBL2146541,2
CHEMBL2146536,2
CHEMBL2325355,1
CHEMBL2030018,1
CHEMBL2030322,3
CHEMBL1688569,1
CHEMBL1688681,1
CHEMBL4796906,2
CHEMBL4799171,2
CHEMBL1187172,2
CHEMBL1682590,3
CHEMBL1682595,3
CHEMBL1682596,3
CHEMBL2164260,2
CHEMBL2169985,1
CHEMBL2041393,2
CHEMBL2172623,2
CHEMBL2030310,1
CHEMBL2030010,6
CHEMBL2030021,2
CHEMBL2368860,3
CHEMBL4461554,1
CHEMBL4563900,1
CHEMBL4472187,2
CHEMBL4440285,2
CHEMBL4528148,2
CHEMBL92507,2
CHEMBL3037965,1
CHEMBL4794416,1
CHEMBL4781350,6
CHEMBL4781162,5
CHEMBL4782529,6
CHEMBL4777058,5
CHEMBL4781827,5
CHEMBL4537622,1
CHEMBL4764322,7
CHEMBL2017466,1
CHEMBL2017479,1
CHEMBL4755437,2
CHEMBL4782153,2
CHEMBL3115704,1
CHEMBL4785426,3
CHEMBL2041381,2
CHEMBL2338056,2
CHEMBL2338061,2
CHEMBL4745095,1
CHEMBL4746107,1
CHEMBL125382,1
CHEMBL314713,1
CHEMBL4740327,1
CHEMBL521156,1
CHEMBL486297,1
CHEMBL1803096,1
CHEMBL1803098,1
CHEMBL520654,1
CHEMBL1822437,1
CHEMBL3234094,2
CHEMBL3234093,2
CHEMBL1796540,2
CHEMBL3335103,2
CHEMBL494057,1
CHEMBL3338928,2
CHEMBL3338912,1
CHEMBL4101322,2
CHEMBL1812346,2
CHEMBL4080575,2
CHEMBL4102061,2
CHEMBL4067194,2
CHEMBL4082011,1
CHEMBL4101593,2
CHEMBL3216541,1
CHEMBL4070446,2
CHEMBL4088794,2
CHEMBL1818625,2
CHEMBL138623,4
CHEMBL1800564,3
CHEMBL1802541,1
CHEMBL4092834,2
CHEMBL1796413,2
CHEMBL1818617,2
CHEMBL3798328,2
CHEMBL4091290,2
CHEMBL1951743,1
CHEMBL509229,4
CHEMBL513801,1
CHEMBL1818091,1
CHEMBL518720,1
CHEMBL463913,1
CHEMBL464366,1
CHEMBL4088720,2
CHEMBL4099191,2
CHEMBL58972,3
CHEMBL521328,1
CHEMBL515592,1
CHEMBL463008,1
CHEMBL4064305,2
CHEMBL1835286,1
CHEMBL1835283,1
CHEMBL1835282,1
CHEMBL1835281,1
CHEMBL1835173,1
CHEMBL1835168,1
CHEMBL1835390,1
CHEMBL3289799,6
CHEMBL3289169,1
CHEMBL3289170,1
CHEMBL2312166,1
CHEMBL520613,3
CHEMBL454151,2
CHEMBL2334366,6
CHEMBL450555,1
CHEMBL453715,1
CHEMBL1760522,1
CHEMBL477035,1
CHEMBL2413886,3
CHEMBL2413882,3
CHEMBL3216215,1
CHEMBL3216660,1
CHEMBL3216427,1
CHEMBL2041996,2
CHEMBL3144161,3
CHEMBL492307,3
CHEMBL500114,2
CHEMBL462470,2
CHEMBL2431484,2
CHEMBL455629,1
CHEMBL525959,3
CHEMBL459625,3
CHEMBL523640,1
CHEMBL42527,12
CHEMBL2058102,2
CHEMBL496076,3
CHEMBL1213515,1
CHEMBL1213517,1
CHEMBL431084,1
CHEMBL132031,1
CHEMBL485410,1
CHEMBL506885,1
CHEMBL451356,1
CHEMBL485225,1
CHEMBL447285,1
CHEMBL464396,1
CHEMBL518085,1
CHEMBL464397,1
CHEMBL1682253,2
CHEMBL67457,1
CHEMBL2170027,4
CHEMBL1682714,3
CHEMBL1682715,3
CHEMBL1682717,3
CHEMBL1682723,3
CHEMBL2181494,2
CHEMBL2181479,2
CHEMBL2181300,2
CHEMBL2181298,2
CHEMBL357111,1
CHEMBL1682718,3
CHEMBL38374,1
CHEMBL2181492,2
CHEMBL288290,1
CHEMBL424954,1
CHEMBL1631349,4
CHEMBL1828816,2
CHEMBL3781915,1
CHEMBL3781604,1
CHEMBL1941010,1
CHEMBL3933041,1
CHEMBL3289162,1
CHEMBL1950985,1
CHEMBL3822924,1
CHEMBL3894863,2
CHEMBL3956086,2
CHEMBL1077123,1
CHEMBL1774632,3
CHEMBL1780201,2
CHEMBL407862,1
CHEMBL1822439,1
CHEMBL3603969,2
CHEMBL3577101,1
CHEMBL3235638,2
CHEMBL3798154,1
CHEMBL3798904,1
CHEMBL3799974,1
CHEMBL3799114,1
CHEMBL3800258,1
CHEMBL3353927,1
CHEMBL3098602,1
CHEMBL1288747,2
CHEMBL2322507,1
CHEMBL1256789,7
CHEMBL3218314,1
CHEMBL3085569,7
CHEMBL3221775,1
CHEMBL3221774,1
CHEMBL3221768,1
CHEMBL1275619,1
CHEMBL1277994,1
CHEMBL1835290,2
CHEMBL1835284,1
CHEMBL1835170,1
CHEMBL1835166,1
CHEMBL2431502,2
CHEMBL2431485,2
CHEMBL2431505,2
CHEMBL1272229,1
CHEMBL4740979,2
CHEMBL4782912,2
CHEMBL4790814,2
CHEMBL4756800,2
CHEMBL4746283,2
CHEMBL4760907,2
CHEMBL4761721,2
CHEMBL4753191,2
CHEMBL4792669,2
CHEMBL4744125,2
CHEMBL4753811,2
CHEMBL1939611,1
CHEMBL1939613,1
CHEMBL3764994,1
CHEMBL3581503,2
CHEMBL4079275,2
CHEMBL2391963,1
CHEMBL2391944,1
CHEMBL2408422,1
CHEMBL4064159,2
CHEMBL1257246,2
CHEMBL2181214,2
CHEMBL4091006,2
CHEMBL4089116,2
CHEMBL3754342,2
CHEMBL3753116,2
CHEMBL3759061,2
CHEMBL5272749,1
CHEMBL5288977,1
CHEMBL3617673,2
CHEMBL3765006,1
CHEMBL3581805,1
CHEMBL3581802,1
CHEMBL1080027,2
CHEMBL3109526,1
CHEMBL218048,2
CHEMBL426212,2
CHEMBL138524,3
CHEMBL218548,2
CHEMBL218333,2
CHEMBL218086,2
CHEMBL221693,1
CHEMBL2391094,2
CHEMBL3216349,1
CHEMBL3216141,1
CHEMBL3215932,1
CHEMBL1807752,3
CHEMBL230958,1
CHEMBL230438,2
CHEMBL5221044,2
CHEMBL1812882,2
CHEMBL2391250,1
CHEMBL2170040,4
CHEMBL228097,1
CHEMBL5220102,2
CHEMBL3628215,1
CHEMBL3628217,2
CHEMBL2414898,1
CHEMBL2414893,1
CHEMBL5287138,1
CHEMBL4160711,2
CHEMBL5272890,3
CHEMBL5287155,3
CHEMBL2402780,3
CHEMBL5272889,1
CHEMBL5276242,1
CHEMBL1927688,2
CHEMBL1927689,2
CHEMBL2402785,3
CHEMBL3813987,1
CHEMBL2413952,1
CHEMBL3355614,2
CHEMBL2409006,3
CHEMBL2414270,2
CHEMBL3819650,2
CHEMBL3088367,1
CHEMBL216477,10
CHEMBL1934545,1
CHEMBL1915272,4
CHEMBL4437416,2
CHEMBL4555310,2
CHEMBL3765916,1
CHEMBL2409524,1
CHEMBL1950422,3
CHEMBL144467,1
CHEMBL2402782,3
CHEMBL1939732,1
CHEMBL3355626,2
CHEMBL2442163,2
CHEMBL2414263,2
CHEMBL2418018,1
CHEMBL2418012,1
CHEMBL218739,2
CHEMBL2413890,3
CHEMBL1928933,7
CHEMBL388224,1
CHEMBL4444105,2
CHEMBL4562181,2
CHEMBL4465203,2
CHEMBL4513767,2
CHEMBL4472233,2
CHEMBL4590608,2
CHEMBL111650,2
CHEMBL2419449,2
CHEMBL2430905,1
CHEMBL2430919,1
CHEMBL2430914,1
CHEMBL4469011,2
CHEMBL2441910,1
CHEMBL30209,3
CHEMBL192343,2
CHEMBL2368246,4
CHEMBL382188,2
CHEMBL206613,2
CHEMBL147160,2
CHEMBL388323,1
CHEMBL155453,1
CHEMBL421970,1
CHEMBL376250,2
CHEMBL219025,2
CHEMBL135916,1
CHEMBL366607,1
CHEMBL175276,1
CHEMBL2146550,2
CHEMBL153797,1
CHEMBL478261,2
CHEMBL342049,4
CHEMBL1950427,3
CHEMBL1950424,3
CHEMBL5178329,1
CHEMBL5197335,1
CHEMBL557558,1
CHEMBL559120,1
CHEMBL5197868,1
CHEMBL1083768,4
CHEMBL1775013,1
CHEMBL4635916,2
CHEMBL589527,2
CHEMBL2368245,4
CHEMBL5199793,1
CHEMBL5205711,1
CHEMBL5209425,3
CHEMBL3216520,2
CHEMBL1770786,2
CHEMBL3216519,2
CHEMBL3216092,2
CHEMBL1770925,1
CHEMBL1770814,2
CHEMBL1773156,3
CHEMBL1773160,3
CHEMBL1773157,3
CHEMBL1802540,1
CHEMBL1802552,1
CHEMBL3319138,1
CHEMBL1796412,2
CHEMBL1796423,2
CHEMBL1796538,2
CHEMBL1795358,2
CHEMBL1796557,2
CHEMBL1796418,2
CHEMBL578967,2
CHEMBL1800836,2
CHEMBL1800766,2
CHEMBL3236255,1
CHEMBL3236259,1
CHEMBL3234063,2
CHEMBL1800780,2
CHEMBL3220277,1
CHEMBL3220279,1
CHEMBL3220282,1
CHEMBL568213,1
CHEMBL445279,1
CHEMBL541678,2
CHEMBL3219635,1
CHEMBL3219642,1
CHEMBL61342,4
CHEMBL3219628,1
CHEMBL3219630,1
CHEMBL2374257,1
CHEMBL511133,3
CHEMBL476250,1
CHEMBL514391,1
CHEMBL514853,1
CHEMBL267856,5
CHEMBL3401073,2
CHEMBL3393856,2
CHEMBL3393857,2
CHEMBL236696,5
CHEMBL1774604,3
CHEMBL1774602,2
CHEMBL1774617,1
CHEMBL3218234,2
CHEMBL3264192,4
CHEMBL3264179,5
CHEMBL3264186,3
CHEMBL3221656,1
CHEMBL258632,2
CHEMBL3343962,2
CHEMBL3260206,2
CHEMBL3234417,1
CHEMBL3329572,2
CHEMBL3329584,2
CHEMBL3601859,1
CHEMBL3600399,2
CHEMBL458478,2
CHEMBL3394325,2
CHEMBL3394329,2
CHEMBL144804,1
CHEMBL443418,1
CHEMBL4098710,2
CHEMBL3632754,1
CHEMBL261066,1
CHEMBL4090935,2
CHEMBL2207917,1
CHEMBL2207895,1
CHEMBL4175939,1
CHEMBL2207884,1
CHEMBL479100,1
CHEMBL509932,2
CHEMBL4079380,2
CHEMBL3109552,1
CHEMBL4176177,1
CHEMBL4172033,2
CHEMBL3116037,3
CHEMBL4176362,1
CHEMBL4172545,1
CHEMBL4176231,4
CHEMBL3216848,1
CHEMBL3217049,1
CHEMBL3216614,1
CHEMBL3215723,1
CHEMBL3116039,4
CHEMBL2203849,1
CHEMBL2207889,1
CHEMBL470025,2
CHEMBL3416746,1
CHEMBL3416747,1
CHEMBL3216903,1
CHEMBL4175536,1
CHEMBL4091909,2
CHEMBL4062149,2
CHEMBL284604,2
CHEMBL3216435,1
CHEMBL468078,2
CHEMBL469105,2
CHEMBL444784,1
CHEMBL513617,2
CHEMBL510185,1
CHEMBL328331,2
CHEMBL453816,1
CHEMBL3264175,3
CHEMBL3264190,5
CHEMBL3264183,4
CHEMBL3415876,4
CHEMBL3415879,3
CHEMBL3415881,4
CHEMBL3421826,3
CHEMBL3422286,3
CHEMBL3617670,2
CHEMBL3617666,2
CHEMBL3422293,3
CHEMBL3421915,3
CHEMBL3421921,3
CHEMBL3421922,3
CHEMBL4129236,1
CHEMBL4126515,1
CHEMBL144875,2
CHEMBL149485,2
CHEMBL4105133,1
CHEMBL4101819,1
CHEMBL2368248,4
CHEMBL4067887,2
CHEMBL4077637,2
CHEMBL4063210,2
CHEMBL4086345,3
CHEMBL62261,3
CHEMBL2058033,4
CHEMBL394827,2
CHEMBL4078255,2
CHEMBL4104930,1
CHEMBL4071273,1
CHEMBL4098318,1
CHEMBL4091134,2
CHEMBL4068556,2
CHEMBL4081812,2
CHEMBL3597347,2
CHEMBL4063178,2
CHEMBL111076,1
CHEMBL388055,1
CHEMBL5094994,3
CHEMBL5078300,4
CHEMBL144387,1
CHEMBL344965,1
CHEMBL230907,1
CHEMBL231005,2
CHEMBL5411273,1
CHEMBL98356,2
CHEMBL5287683,5
CHEMBL3581842,1
CHEMBL3581835,1
CHEMBL3581822,1
CHEMBL3338029,1
CHEMBL1852704,2
CHEMBL3547087,3
CHEMBL1198904,2
CHEMBL472404,1
CHEMBL3401314,3
CHEMBL2181486,2
CHEMBL2181216,2
CHEMBL2170030,4
CHEMBL4536830,1
CHEMBL3401312,3
CHEMBL3401315,3
CHEMBL2181499,2
CHEMBL3355624,2
CHEMBL3358134,2
CHEMBL4560466,1
CHEMBL2041948,1
CHEMBL3234083,2
CHEMBL96896,1
CHEMBL3236244,1
CHEMBL3827261,1
CHEMBL3828666,1
CHEMBL295335,1
CHEMBL4442674,2
CHEMBL4516951,2
CHEMBL3827340,1
CHEMBL3581290,1
CHEMBL3814203,1
CHEMBL4548132,1
CHEMBL4567468,1
CHEMBL4444286,1
CHEMBL4528613,2
CHEMBL3601701,2
CHEMBL4589057,1
CHEMBL328470,2
CHEMBL3589918,1
CHEMBL511209,1
CHEMBL237612,3
CHEMBL237613,3
CHEMBL4460395,2
CHEMBL3589920,1
CHEMBL3589986,1
CHEMBL3589005,1
CHEMBL4555672,2
CHEMBL4526363,2
CHEMBL433362,1
CHEMBL1255726,7
CHEMBL299577,1
CHEMBL4588773,1
CHEMBL568161,3
CHEMBL576676,1
CHEMBL3216921,1
CHEMBL90430,3
CHEMBL5205592,2
CHEMBL2111199,1
CHEMBL3949811,1
CHEMBL3216445,1
CHEMBL3401311,3
CHEMBL3401313,3
CHEMBL368103,1
CHEMBL2322217,1
CHEMBL189997,3
CHEMBL3402980,1
CHEMBL1812888,2
CHEMBL568669,1
CHEMBL577051,1
CHEMBL481029,2
CHEMBL3421923,3
CHEMBL3421926,3
CHEMBL3422027,3
CHEMBL3421834,3
CHEMBL3421918,3
CHEMBL3422294,3
CHEMBL5090212,4
CHEMBL3088359,2
CHEMBL2435553,2
CHEMBL2435550,2
CHEMBL2435549,2
CHEMBL5308980,4
CHEMBL2435547,2
CHEMBL5407224,5
CHEMBL567535,3
CHEMBL572187,1
CHEMBL5311594,4
CHEMBL3216045,1
CHEMBL572319,2
CHEMBL572278,1
CHEMBL572069,1
CHEMBL572277,1
CHEMBL2023607,2
CHEMBL2012951,2
CHEMBL5001025,4
CHEMBL2029596,1
CHEMBL2029352,1
CHEMBL2029756,1
CHEMBL139118,1
CHEMBL2337356,3
CHEMBL2334056,6
CHEMBL1917518,2
CHEMBL125953,1
CHEMBL5173531,3
CHEMBL3037962,1
CHEMBL203265,4
CHEMBL487442,1
CHEMBL5183052,5
CHEMBL180206,1
CHEMBL2012966,2
CHEMBL5179044,1
CHEMBL5188895,1
CHEMBL467638,2
CHEMBL469104,2
CHEMBL468272,2
CHEMBL468057,2
CHEMBL461443,2
CHEMBL4071693,2
CHEMBL2022214,1
CHEMBL2022218,1
CHEMBL3589980,1
CHEMBL5414405,2
CHEMBL5416012,2
CHEMBL5410790,2
CHEMBL5402110,1
CHEMBL3581497,2
CHEMBL1084349,1
CHEMBL1086433,1
CHEMBL1088964,1
CHEMBL566739,1
CHEMBL1089747,1
CHEMBL1090717,1
CHEMBL1090040,1
CHEMBL493860,3
CHEMBL3581505,2
CHEMBL3581504,2
CHEMBL3581502,2
CHEMBL1761275,2
CHEMBL2030025,2
CHEMBL590240,1
CHEMBL518550,4
CHEMBL4085736,2
CHEMBL4077843,2
CHEMBL509279,2
CHEMBL2022330,1
CHEMBL497965,1
CHEMBL4093437,2
CHEMBL2164265,2
CHEMBL5203100,1
CHEMBL62292,2
CHEMBL3547061,3
CHEMBL3617672,2
CHEMBL2024437,2
CHEMBL2024441,2
CHEMBL2024438,2
CHEMBL2024444,2
CHEMBL2030034,2
CHEMBL2030305,1
CHEMBL5171542,2
CHEMBL3581818,1
CHEMBL4159020,2
CHEMBL2041998,2
CHEMBL2041997,2
CHEMBL2041992,2
CHEMBL2041975,2
CHEMBL2049232,1
CHEMBL227297,1
CHEMBL2391960,1
CHEMBL2391951,1
CHEMBL2408424,2
CHEMBL3426254,4
CHEMBL1085096,2
CHEMBL3221779,1
CHEMBL2381686,2
CHEMBL3335099,2
CHEMBL2335236,4
CHEMBL1450733,1
CHEMBL2089262,1
CHEMBL2089271,1
CHEMBL2089273,1
CHEMBL2408984,2
CHEMBL2408804,2
CHEMBL2408800,2
CHEMBL2414264,2
CHEMBL4099551,2
CHEMBL2408799,2
CHEMBL4066857,2
CHEMBL2041395,2
CHEMBL2041570,2
CHEMBL2041571,2
CHEMBL2041386,2
CHEMBL2041391,2
CHEMBL4093833,2
CHEMBL2069614,2
CHEMBL1256147,6
CHEMBL3410333,3
CHEMBL2413091,2
CHEMBL2418402,1
CHEMBL2413889,3
CHEMBL2413893,3
CHEMBL2409057,1
CHEMBL3601597,1
CHEMBL1760390,1
CHEMBL2338060,2
CHEMBL2315383,2
CHEMBL3337968,1
CHEMBL3337967,1
CHEMBL3421833,3
CHEMBL4080292,2
CHEMBL4067938,1
CHEMBL4095299,2
CHEMBL4078148,1
CHEMBL4101805,2
CHEMBL470981,1
CHEMBL1095507,2
CHEMBL1744395,1
CHEMBL5219337,2
CHEMBL5218850,1
CHEMBL5220717,1
CHEMBL5218954,2
CHEMBL5218685,2
CHEMBL3349376,1
CHEMBL3353678,2
CHEMBL3353682,2
CHEMBL66165,2
CHEMBL3349384,1
CHEMBL5278424,1
CHEMBL5284664,6
CHEMBL5277879,2
CHEMBL5284139,1
CHEMBL5282962,1
CHEMBL5279929,2
CHEMBL5284814,2
CHEMBL555663,3
CHEMBL1774681,1
CHEMBL4785919,2
CHEMBL4760260,1
CHEMBL4760763,2
CHEMBL4757225,2
CHEMBL4756859,2
CHEMBL4763231,2
CHEMBL4741824,4
CHEMBL1782666,1
CHEMBL5267960,3
CHEMBL2012825,2
CHEMBL1801772,3
CHEMBL4763827,1
CHEMBL1780224,3
CHEMBL4784817,1
CHEMBL1834670,2
CHEMBL539162,2
CHEMBL4455531,1
CHEMBL4470318,1
CHEMBL1688651,1
CHEMBL1688668,1
CHEMBL4587589,2
CHEMBL335478,1
CHEMBL4441234,1
CHEMBL4514191,1
CHEMBL1761022,1
CHEMBL1761023,1
CHEMBL1761024,1
CHEMBL5311772,13
CHEMBL5309638,4
CHEMBL5313574,4
CHEMBL4593843,2
CHEMBL4445381,2
CHEMBL397654,1
CHEMBL205846,2
CHEMBL4532745,2
CHEMBL4471705,2
CHEMBL4522857,2
CHEMBL4443418,2
CHEMBL1928402,2
CHEMBL1928405,2
CHEMBL453764,2
CHEMBL5206804,2
CHEMBL470424,2
CHEMBL453663,3
CHEMBL524013,6
CHEMBL431991,1
CHEMBL1927484,2
CHEMBL224260,2
CHEMBL5285556,2
CHEMBL5279178,2
CHEMBL365139,1
CHEMBL5288857,3
CHEMBL5271709,2
CHEMBL277015,2
CHEMBL5431615,6
CHEMBL5428977,6
CHEMBL5431249,2
CHEMBL5416171,1
CHEMBL407276,2
CHEMBL429601,4
CHEMBL5189226,1
CHEMBL394583,2
CHEMBL376218,2
CHEMBL1386565,2
CHEMBL2003596,2
CHEMBL464574,1
CHEMBL27076,4
CHEMBL2030296,2
CHEMBL5188951,1
CHEMBL471539,1
CHEMBL507220,2
CHEMBL464656,3
CHEMBL504137,1
CHEMBL491890,2
CHEMBL72,2
CHEMBL5414186,6
CHEMBL5435866,6
CHEMBL152845,2
CHEMBL152882,2
CHEMBL1927685,2
CHEMBL1928938,7
CHEMBL245092,2
CHEMBL406124,4
CHEMBL500803,2
CHEMBL409431,1
CHEMBL72457,1
CHEMBL176519,1
CHEMBL3114829,2
CHEMBL3114828,2
CHEMBL3114830,4
CHEMBL197970,1
CHEMBL216917,2
CHEMBL3109548,1
CHEMBL3109541,1
CHEMBL426864,1
CHEMBL518622,2
CHEMBL3601601,1
CHEMBL3421917,3
CHEMBL3421920,3
CHEMBL3421824,3
CHEMBL3422288,3
CHEMBL1682447,3
CHEMBL486295,1
CHEMBL1682465,3
CHEMBL4073999,2
CHEMBL4104035,2
CHEMBL4072916,15
CHEMBL4075600,2
CHEMBL4104635,2
CHEMBL4089748,2
CHEMBL4071343,2
CHEMBL4468673,1
CHEMBL4440622,1
CHEMBL4580485,2
CHEMBL4533385,3
CHEMBL4854577,2
CHEMBL4851776,1
CHEMBL476209,1
CHEMBL65735,5
CHEMBL477327,1
CHEMBL415579,1
CHEMBL4776775,1
CHEMBL60487,1
CHEMBL3343683,1
CHEMBL3634077,1
CHEMBL3343690,1
CHEMBL3771022,1
CHEMBL2203500,1
CHEMBL3617331,1
CHEMBL389075,4
CHEMBL390745,1
CHEMBL388996,1
CHEMBL5267375,1
CHEMBL5268529,1
CHEMBL5280185,1
CHEMBL4874844,2
CHEMBL4879028,2
CHEMBL4851058,2
CHEMBL5219574,1
CHEMBL4851109,2
CHEMBL4853001,2
CHEMBL4876226,2
CHEMBL4878773,2
CHEMBL4873489,2
CHEMBL3612295,1
CHEMBL1950421,1
CHEMBL5219233,2
CHEMBL5218542,2
CHEMBL4851630,1
CHEMBL4854193,1
CHEMBL144635,1
CHEMBL4790166,1
CHEMBL22811,1
CHEMBL3218764,1
CHEMBL3217797,2
CHEMBL4868589,2
CHEMBL390384,1
CHEMBL227668,1
CHEMBL441722,1
CHEMBL219618,4
CHEMBL4858942,2
CHEMBL4853397,2
CHEMBL4867009,2
CHEMBL4871147,2
CHEMBL4441132,2
CHEMBL4438737,2
CHEMBL4457590,2
CHEMBL4553711,2
CHEMBL4593382,3
CHEMBL4463090,1
CHEMBL3819601,5
CHEMBL4864444,1
CHEMBL4791022,6
CHEMBL4553918,1
CHEMBL5201658,2
CHEMBL5411543,5
CHEMBL2089251,2
CHEMBL5311828,4
CHEMBL5310812,3
CHEMBL5310730,4
CHEMBL4523047,1
CHEMBL4582811,2
CHEMBL5308851,4
CHEMBL3289159,1
CHEMBL5082523,4
CHEMBL2088681,2
CHEMBL3354445,3
CHEMBL3354457,3
CHEMBL3354446,3
CHEMBL5311725,4
CHEMBL5312448,3
CHEMBL3234078,4
CHEMBL3355615,1
CHEMBL3343955,2
CHEMBL383991,2
CHEMBL3337958,1
CHEMBL199934,1
CHEMBL475813,1
CHEMBL3356388,2
CHEMBL2368172,4
CHEMBL3600534,1
CHEMBL3601831,1
CHEMBL3335273,1
CHEMBL3601838,1
CHEMBL3601835,2
CHEMBL5208527,2
CHEMBL345264,2
CHEMBL215570,1
CHEMBL172138,1
CHEMBL138863,1
CHEMBL383925,2
CHEMBL386873,2
CHEMBL87431,1
CHEMBL3262121,1
CHEMBL296488,1
CHEMBL136132,2
CHEMBL3326236,1
CHEMBL3309582,1
CHEMBL3326292,1
CHEMBL273071,3
CHEMBL270259,4
CHEMBL3309590,2
CHEMBL3309586,2
CHEMBL388222,1
CHEMBL3604108,1
CHEMBL238715,1
CHEMBL3401695,3
CHEMBL269855,2
CHEMBL449980,2
CHEMBL3342262,3
CHEMBL515777,1
CHEMBL1162138,1
CHEMBL227032,1
CHEMBL376572,1
CHEMBL3233361,1
CHEMBL53708,1
CHEMBL3601450,1
CHEMBL230361,1
CHEMBL230366,1
CHEMBL3818795,2
CHEMBL509425,3
CHEMBL502441,2
CHEMBL443331,2
CHEMBL337399,2
CHEMBL465177,1
CHEMBL1688567,1
CHEMBL1688648,1
CHEMBL1682727,3
CHEMBL1682729,3
CHEMBL503597,4
CHEMBL3634072,1
CHEMBL492721,1
CHEMBL2087272,1
CHEMBL3763464,3
CHEMBL3765136,3
CHEMBL3765385,3
CHEMBL3764469,1
CHEMBL503522,2
CHEMBL505269,2
CHEMBL446648,2
CHEMBL4094322,2
CHEMBL485279,1
CHEMBL4084841,2
CHEMBL393088,1
CHEMBL391599,1
CHEMBL233867,1
CHEMBL3421830,3
CHEMBL3422025,3
CHEMBL1928414,1
CHEMBL1075701,2
CHEMBL258502,7
CHEMBL1277044,1
CHEMBL1277045,1
CHEMBL4753230,1
CHEMBL243346,1
CHEMBL396198,1
CHEMBL243781,1
CHEMBL243562,1
CHEMBL403750,2
CHEMBL1169788,2
CHEMBL497795,2
CHEMBL3353672,2
CHEMBL468684,2
CHEMBL3353684,2
CHEMBL1172896,1
CHEMBL1173517,1
CHEMBL4787685,1
CHEMBL3216010,1
CHEMBL4776725,1
CHEMBL483777,1
CHEMBL1272012,2
CHEMBL3215567,1
CHEMBL483571,1
CHEMBL484351,1
CHEMBL429678,2
CHEMBL1790772,2
CHEMBL91580,1
CHEMBL410640,2
CHEMBL498554,1
CHEMBL3216425,1
CHEMBL501755,1
CHEMBL202599,1
CHEMBL563040,1
CHEMBL559883,1
CHEMBL430903,2
CHEMBL3084787,1
CHEMBL549306,1
CHEMBL557669,1
CHEMBL550609,1
CHEMBL459424,1
CHEMBL1258203,1
CHEMBL4756400,1
CHEMBL4799855,1
CHEMBL476305,1
CHEMBL222824,2
CHEMBL1917514,2
CHEMBL1917513,2
CHEMBL1917511,3
CHEMBL3220264,1
CHEMBL3220294,1
CHEMBL522223,2
CHEMBL2181481,2
CHEMBL2170043,4
CHEMBL2170039,4
CHEMBL3740357,3
CHEMBL3739989,1
CHEMBL3628401,2
CHEMBL3220293,1
CHEMBL3218751,1
