Scaffold,count
O=C(c1ccnc(Nc2nc3cnc(-c4ccccc4)cc3[nH]2)c1)N1CC2CC1CN2,4
O=C(CNCc1cnc[nH]1)NCCc1ccccc1,4
c1cc(CCC2CCCCN2)cc(-c2cnc3ccccc3n2)c1,4
O=C(C=CC(=O)NCC(=O)NCC1CCCCC1)NCC(=O)NCC(=O)NCCc1ccccc1,4
O=C1C2Cc3c([nH]c4ccccc34)C(c3ccccc3)N2C(=O)CN1C1CCN(Cc2ccccc2)CC1,4
c1ccc2c(NCCCN3CCCC3)ccnc2c1,4
O=S1(=O)CCC(NCc2ccc(-c3ccccc3)o2)C1,4
c1ccc(Cn2cc(CNCCCn3ccnc3)c3ccccc32)cc1,4
c1ccc(NCCNC2CCN(Cc3cccnc3)CC2)cc1,4
O=C(c1cscn1)N1CCC(Oc2ccccc2)C1,4
c1ccc(CCC23CN(Cc4ccccn4)CC2CN(Cc2ccns2)C3)cc1,4
O=C(Cc1cn(CNc2ccnc3ccccc23)nn1)N1CCOCC1,4
O=C(NCCCC1CCCC1)c1cccc(S(=O)(=O)N2CCOCC2)c1,4
O=c1[nH]c(CCCCCCCCCCCCc2noc(=O)[nH]2)no1,4
c1ccc2c(c1)CNC(NCCCN1CCN(CCCNc3ccnc4ccccc34)CC1)C2,4
c1ccc(CN2COc3cc4c(cc3C2)OCO4)cc1,4
O=c1cc[nH]c2ccc(Oc3ccccc3)cc12,4
O=C(Nc1ccc2nc(N3CCCC3)ccc2c1)c1ccccc1,4
c1ccc2nc3[nH]c4ccccc4c3cc2c1,4
c1ccc2c(NCC3(N4CCNCC4)CCCC3)ccnc2c1,4
c1ccc2nc(N3CCCC3)ncc2c1,4
O=c1c(C(c2ccc(OCc3ccccc3)cc2)c2c[nH]n(-c3ccccc3)c2=O)c[nH]n1-c1ccccc1,4
O=C(OCC1OC2OC3CCC4CCCC1C42OO3)C1CCCN1,4
O=C(OCC1OC2OC3CCC4CCCC1C42OO3)c1cc2ccccc2o1,4
O=C(CCc1ccccc1)OCC1OC2OC3CCC4CCCC1C42OO3,4
c1ccc(C2=NN(c3ccc(-c4cc(-c5ccccc5)[n+](-c5ccccc5)c(-c5ccccc5)c4)cc3)C(c3ccccc3)C2)cc1,4
O=c1[nH]c2cnccc2nc1Nc1ccccc1,4
c1cc2nccc(N3CCC(N4CCNCC4)C3)c2cn1,4
O=C1C(=O)N(CCNCCCCCCNc2ccnc3ccccc23)c2ccccc21,4
c1ccc(N2CCC(NCCNc3ccncc3)CC2)cc1,4
c1ccc2cc(CN3CCCC(CN4CCCC4)C3)ccc2c1,4
O=C(c1ccc(-c2cncc(-c3ccccc3)c2)cc1)N1CCNCC1,4
O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN1,4
c1cc2c(cc1OCC1CCN(CC3CCCNC3)CC1)CCC2,4
S=[PH](NC1CCCC1)Oc1ccccc1,4
c1ccc2c(NCCn3cc(Cn4c5ccccc5c5ccncc54)nn3)ccnc2c1,4
c1cncc(Nc2ncc3ccccc3n2)c1,4
c1ccc2c(Nc3ccc4c(c3)OCNC4)ccnc2c1,4
O=C(Cc1ccccc1)Nc1ccc2ncccc2c1,4
O=S(=O)(c1ccccc1)N1CCC2(CC1)OOC1(CCCCCC1)OO2,4
O=C(NCCN1CCCCC1)C1CCN(C2=NS(=O)(=O)C(c3ccccc3)=C2)CC1,4
O=C(NCC1CC1)c1cnc(Oc2ccc3c(c2)BOC3)cn1,4
O=C(NC(CCN1CCN(Cc2ccccc2)CC1)Cc1ccccc1)c1cnccn1,4
O=C(CSc1nnc(Cc2ccccc2)n1-c1ccccc1)N1CCc2ccccc21,4
O=C(c1ccccc1)N(C(=O)c1ccccc1)c1c2c(nc3ccccc13)CCCC2,4
O=C(Nc1ccc(Nc2ccncn2)cc1)c1ccccc1,4
O=c1cc(-c2ccccc2)[nH]n1-c1ccccc1,4
C1=Nc2ccccc2N=CC1c1ccccc1,4
O=C1NCCCCCCN(Cc2ccncc2)C2CN(Cc3cccc(Cn4ccnc4)c3)CCC12,4
c1cc(CNCCCn2ccnc2)cc(CN2CCNCC2)c1,4
C(CCc1cc2ccccc2c2ccccc12)=NCCc1ccccc1,4
O=C(Cc1ncc[nH]1)c1ccccc1,4
c1ccc(C(c2ccc(CN3CCCC3)cc2)N2CCN(c3ccnc4ccccc34)CC2)cc1,4
O=C(CCC(=O)OC1CC2CCCC3CCC4OOC32C(O4)O1)NCCCNc1nc2ccccc2c2[nH]c3ccccc3c12,4
O=S(=O)(c1ccccc1)N1CCC2(CC1)OOC1(CCCC1)OO2,4
c1ccc2nc(-c3cccc4cccnc34)ncc2c1,4
c1ccc(SC(c2ccccc2)c2cccnc2)cc1,4
c1cc(CNc2ccnc(N3CCNCC3)n2)cc(Nc2ccnc3ccccc23)c1,4
O=C(c1ccccc1)c1cccc(CN2CCCN(c3ccccn3)CC2)c1,4
S=C(NCCCNc1ccnc2ccccc12)N1CCNCC1,4
S=c1cc(-c2ccccc2)n(Cc2ccco2)c2c1CCCC2,4
O=C(Cc1cn(CNc2ccnc3ccccc23)nn1)N1CCCCC1,4
c1ccc(CNCCCOCc2ccccc2)cc1,4
O=C(CCCOC(=O)c1ccc2ccccc2c1)NCC(=O)NCC(=O)NCCCCNc1cccc2cccnc12,4
c1cc(CN2CCCCC2)ccc1COC1CC2CCCC3CCC4OOC32C(O1)O4,4
c1ccc(-n2cc(CCCNc3ccnc4ccccc34)nn2)cc1,4
O=C(Cc1cnc[nH]1)Nc1ccncc1,4
c1ccc(Cn2ccc3c4cncnc4ccc32)cc1,4
c1ccc(-c2nnc(-c3ccccc3)nn2)cc1,4
c1ccc(CCNc2ncnc3ccccc23)cc1,4
C1CC2CCC3OOC24C(C1)CC(OC1CC2CCCC5CCC6OOC52C(O6)O1)OC4O3,4
O=C(Nc1ccccc1)Nc1ccc(Nc2ccncn2)cc1,4
c1ccc(CN(CCNc2ccnc3ccccc23)c2ccnc(N3CCNCC3)n2)nc1,4
c1ccc2c(NCCNCCNCCNc3ccnc4ccccc34)ccnc2c1,4
c1ccc(CN(CCNc2ccnc3ccccc23)c2nccc(N3CCNCC3)n2)nc1,4
O=C(CCN1C(=O)c2ccccc2C1=O)NCCNc1ccnc2ccccc12,4
O=C(C=Cc1ccccc1)c1cnc2ccccc2c1,4
O=c1ccccn1CCc1ccccc1,4
O=C(OC1CC2CCC(C1)N2)C1CCC(C(=O)OC2CC3CCC(C2)N3)(c2ccccc2)c2ccccc21,4
c1ccc(Nc2cc3[nH]c(Nc4ccc(N5CCOCC5)cn4)nc3cn2)cc1,4
O=c1c2ccccc2[nH]c2cc(OCCN3CCCC3)ccc12,4
c1ccc(CNC2CCN(CC(c3ccccc3)c3ccccc3)C2)cc1,4
c1ccc2c(c1)CC[n+]1cc3ccccc3cc1-2,4
O=C(Cc1ccccc1)NCCCCNc1cccc2cccnc12,4
c1ccc(CCNC2CCNCC2)cc1,4
O=c1cc(NCCCN2CCN(c3ccccc3)CC2)[nH]c(=O)[nH]1,4
O=C1OC2CCC3CCNC3C2c2cc3c(cc21)OCO3,4
c1cc2[nH]c(NC3CCN(CCc4ccc(-c5ncon5)cc4)CC3)nc2cn1,4
c1ccc(Nc2ccc(Nc3ncccn3)cc2)cc1,4
c1ccc(-c2nc3c(cnn3C3CCNCC3)[nH]2)cc1,4
c1ccc(C(Nc2ccccn2)c2cccc3ncccc23)cc1,4
O=C1CC=C(CC2=CCC(=O)CC2=O)C(=O)C1,4
c1cc(NCc2ccccc2CN2CCCC2)nc(-n2ccnc2)c1,4
O=C(CCCC1CCC2C1CCC1C3CCC4(CC3CCC21)OOCOO4)Nc1ccccc1,4
c1ccc(CNCCn2cc(-c3ccccc3)nn2)cc1,4
C1=CC23CCOC2C2CC(OCc4ccccc4)CC2C1OO3,4
c1cncc(-c2cc(-c3cccnc3)on2)c1,4
c1ccc(Cn2ccnc2CN2CCCC2c2ncc[nH]2)cc1,4
O=c1[nH]cnc2c1ncn2CCN(CCCCP(=O)(NCCc1ccccc1)NCCc1ccccc1)CCP(=O)(NCCc1ccccc1)NCCc1ccccc1,4
O=C(NCCCNCCCCCCCNCCCNC(=O)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,4
O=C1c2ccccc2C(=O)c2occc21,4
O=C(Cc1cc(-c2ccccc2)oc1-c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,4
c1ccc2c(NCCCn3cnc4c(N5CCNCC5)ncnc43)ccnc2c1,4
c1ccc2c(NCCn3cnc4c(N5CCNCC5)ncnc43)ccnc2c1,4
c1ccc(NCc2cccs2)nc1,4
O=C(CNCc1ccccn1)Nc1nccs1,4
c1ccc(OCCCNc2ccc3ccccc3n2)cc1,4
c1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1,4
c1ccc2nc(N3CCC(NCC4CCNC4)CC3)ncc2c1,4
O=C(OC1CC2CC(c3ccccc3)C1C(c1ccccc1)C2)c1ccccc1,4
c1ccc2c(NCCNc3ccnc(N4CCCCC4)n3)ccnc2c1,4
c1ccc(C(c2ccc3cccnc3c2)N2CCCC2)nc1,4
c1ccc2c(NCc3ncc[nH]3)ccnc2c1,4
c1ccc(C(c2cnn(-c3ccccn3)c2)c2cnn(-c3ccccn3)c2)cc1,4
O=C(NC1CCCCc2ccccc21)c1cnc(C2OCCO2)s1,4
c1ccc(C(c2ccccc2)n2ccnc2)cc1,4
O=c1ccn(C2CC2)c2cc(N3CCN(c4ccnc5ccccc45)CC3)ccc12,4
c1ccc(C(c2ccccc2)c2ccccc2)cc1,4
C1=C2CCCCC2C2CCC34CNCC3CCC4C2C1,4
O=C1C=CC2CCC3=C(CCC4CC(OC5CC(OC6CCCCO6)CCO5)CCC34)C12,4
c1ccc2c(c1)CCCO2,4
C=C1C(=O)CC2C3=C(CC4C5C6CC7=C(COC(=O)CCC(=O)OCC=CC(=O)OCC6C6CC65)C(=O)OC74C13)C1CC12,4
C1=CCNCC1,4
c1ccc(C(c2ccc(CN3CCCC3)cc2)(c2ccccn2)n2ccnc2)cc1,4
c1ccc2c(NCCCCCCNCCCCCCNc3ccnc4ccccc34)ccnc2c1,4
c1ccc(-c2ccco2)cc1,4
c1ccc(C(c2ccccc2)N2CCN(c3nn4cnnc4c4ccccc34)CC2)cc1,4
O=S1(=O)N=C(N2CCCCC2)C=C1c1ccccc1,4
O=C(NCc1ccccc1)C1CCN(c2ccnc3cc(-c4ccccc4)nn23)CC1,4
c1ccc(-c2nc(NCCN3CCCCC3)nc3n[nH]cc23)cc1,4
O=C1OCCCCC(NCCc2ccccc2)CCCC=Cc2ccccc21,4
O=c1ccn(Cc2ccccc2)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c12,4
O=C(NN=Cc1ccccc1)C(=O)Nc1ccc(Nc2ccnc3ccccc23)cc1,4
c1ccc(Cn2cc(-c3nc4ccccc4[nH]3)c3nc4ccccc4nc32)cc1,4
c1ccc(-c2cc(-c3ccccn3)on2)nc1,4
O=C(NC1CCC2CCCC21)c1ccc(=O)[nH]c1,4
O=c1c2ccccc2[nH]c2cc(Oc3ccc(CN4CCOCC4)cc3)ccc12,4
C(=NNc1ccnc2cc3c(cc12)OCO3)c1ccc(CN2CCCC2)cc1,4
O=C1N=c2ccccc2=NC1=O,4
O=C1C=CC(=CCCOC(=O)c2ccccc2)O1,4
c1ccc2c(c1)ccc1c3c[nH]c4ccccc4c-3nc12,4
O=c1[nH]cnc2c1ncn2CCSCCP(=O)(NCCc1ccccc1)NCCc1ccccc1,4
O=C(c1ccnc(Nc2nc3cnc(-c4ccccc4)cc3[nH]2)c1)N1CC2CCC(C1)N2,4
c1ccc(CCCNC2CCNCC2)cc1,4
c1cc(CNc2nccc(N3CCNCC3)n2)cc(Nc2ccnc3ccccc23)c1,4
c1ccc(Cc2ccnc3ccccc23)cc1,4
O=C(c1ccnc(Nc2nc3cnc(Nc4ccccc4)cc3[nH]2)c1)N1CCOCC1,4
C=C1CCCCC1CCC=CCCC1CCCOO1,4
c1ccc(OCc2cccc(COc3ccccc3)c2)cc1,4
O=C(CCC(=O)OCCC1CC2CCCC3CCC4OOC32C(O1)O4)OCCC1CC2CCCC3CCC4OOC32C(O1)O4,4
O=C(OC1CC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2)c1ccccc1,4
c1ccc(Nc2cnc3ccc(-c4ccccc4)nn23)cc1,4
c1ccc(CN2CNc3cc(Nc4ccnc5ccccc45)ccc3C2)cc1,4
O=C(C=Cc1ccccc1)c1ccnc2ccccc12,4
C1COOC(CCC2CO2)C1,4
c1ccc(OCCCCOc2ccc(-c3cc4ccccc4o3)cc2)cc1,4
O=c1[nH]cnc2c1ncn2CC(COCP(=O)(NCCc1ccccc1)NCCc1ccccc1)COCP(=O)(NCCc1ccccc1)NCCc1ccccc1,4
c1ccc2c(N3CCC(CN4CCCC4)C3)ccnc2c1,4
c1csc(CN(CCCNc2ccnc3ccccc23)c2nccc(N3CCNCC3)n2)c1,4
c1ccc(COc2ccc3c(NC4CCN(Cc5ccccc5)CC4)nc(N4CCN(c5ccccc5)CC4)nc3c2)cc1,4
c1csc(CN(CCCNc2ccnc3ccccc23)c2ccnc(N3CCNCC3)n2)c1,4
c1cc(Nc2ccnc3ccccc23)cc(C2=NCCO2)c1,4
O=c1c2ccccc2[nH]c2cc(OCCN3CCOCC3)ccc12,4
O=C(NCC1CNCC1c1cnc[nH]1)c1ccccc1NC1CCCCC1,4
O=C(NCc1nnco1)Nc1cccc2c3c(oc12)CCCC3,4
c1c[n+](CCCCCCCCCCCC[n+]2ccsc2)cs1,4
c1ccc2cc(-c3cscn3)ccc2c1,4
c1ccc(-c2cncc(-c3cncnc3)c2)cc1,4
C1CCC(NC2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)CC1,4
c1cnc(N2CCN(CCNc3ccnc4ccccc34)CC2)nc1,4
c1cnc2cc(CNc3ncnc4[nH]ncc34)ccc2c1,4
c1ccc2c(NCCCCN3CCNCC3)ccnc2c1,4
c1ccc2c(NCCn3cc(COc4ccc5[nH]c6cnccc6c5c4)nn3)ccnc2c1,4
O=c1[nH]cnc2c1ncn2CCN(CCOCCP(=O)(NCCc1ccccc1)NCCc1ccccc1)CCP(=O)(NCCc1ccccc1)NCCc1ccccc1,4
c1ccc2c(-c3ccc(OC4CC5CCCC6CCC7OOC65C(O7)O4)cc3)cccc2c1,4
O=C(NC(CCNC1CCCC1)Cc1ccccc1)c1ccccc1,4
c1ccc2[nH]c(-n3cccn3)nc2c1,4
C1CC2CCC1C2,4
C1=CC2c3cc4ccccc4n3C(c3cc4ccccc4[nH]3)C2CC1,4
c1ccc2c(NCCN3C4C5C6CC7C8C6C4C8C3C75)ccnc2c1,4
O=c1cc(CNCCCNc2ccnc3ccccc23)n(C2CC2)cc1OCc1ccccc1,4
O=C1C2=CCCCC2Oc2ccc(-c3ccc4c(c3)C(=O)C3=CCCCC3O4)cc21,4
O=C1C(=O)N(CCNCCCCNc2ccnc3ccccc23)c2ccccc21,4
O=C1C(=O)N(CCNCCCNc2ccnc3ccccc23)c2ccccc21,4
O=C(CN1CCCCC1)Nc1cc(COC(=O)CCCCN2CCCCC2)cc(Nc2ccnc3ccccc23)c1,4
c1ccc(-c2ccno2)cc1,4
O=C(NCCCNc1ccnc2ccccc12)c1ccc(C2OOC(c3ccccc3)OO2)cc1,4
c1ccc2c(Nc3ccc(NCCN4CCCC4)nc3)ccnc2c1,4
O=C1C2=C(C(=O)C3=C1c1ccccc1OC3)S(=O)(=O)CCN2,4
O=C(c1ccc(Nc2nccc(NCCCNc3ccnc4ccccc34)n2)cc1)N1CCCCC1,4
c1ccc(-c2cc(CNCc3ccccc3OCCCN3CCCCC3)n[nH]2)cc1,4
c1ccc(Nc2nc(NCCN(CCOC3CC4CCCC5CCC6OOC54C(O3)O6)CCOC3CC4CCCC5CCC6OOC54C(O3)O6)nc(N3CCOCC3)n2)cc1,4
O=C1C=C2NCCc3c[nH]c(c32)C1=O,4
O=C(c1cccs1)N(Cc1cccs1)c1ccccc1,4
C1=CC2Oc3cccc4c3C23CCNC(C4)C3=C1,4
O=c1cc(-c2ccnc(-c3ccccc3)c2)[nH]c2ccccc12,4
O=C(C=Cc1ccc(NC(=O)Nc2ccccc2)cc1)CC1CCCCO1,4
c1cc(CN2CCCC2)ccc1COC1CC2CCCC3CCC4OOC32C(O1)O4,4
C1CCC(NC2CCCCC2)CC1,4
O=c1c2ccccc2[nH]c2c1[nH]c1ccccc12,4
c1ccc(COc2ccc(CNCCCN3CCOCC3)cc2)cc1,4
C1CCC(N2CCN(C3CC4CCCC5CCC6OOC54C(O6)O3)CC2)OC1,4
O=S(=O)(Nc1ccccc1)c1ccsc1,4
O=C1Nc2ccccc2N(C(=O)CN2CCNCC2)c2cscc21,4
O=C(NC(CCNC1CCCC1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1,4
O=C1C=CC2C(CCC3C2CCC2C(c4ccoc4)OC(=O)C4OC423)C1,4
c1ccc(C(Nc2ccnc3ccccc23)c2ccc(CN3CCN(c4ccnc5ccccc45)CC3)cc2)cc1,4
c1cc2cc(c1)Oc1ccc3ccnc(c3c1)Cc1ccc(cc1)COc1ccc3c(c1)C(C2)NCC3,4
O=C(OC1COCC(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1,4
O=C1C=CC2OCCC2C1,4
c1cncc(-c2ccc3ncc(-c4ccncc4)n3n2)c1,4
O=C1CNCc2cccc(c2)Oc2cccc(c2)COC2CN(c3ccncn3)CC2N1,4
c1ccc(CN2CCC(Nc3ncnc4ccccc34)CC2)cc1,4
O=C(NC1CCNCC1)c1ccc(-c2cc(-c3ccccc3)n[nH]2)cc1,4
O=C(Nc1cccn(CCCc2ccccc2)c1=O)OCc1ccccc1,4
O=c1cc(CNCCCNc2ccnc3ccccc23)[nH]cc1OCc1ccccc1,4
O=S(=O)(Cc1cn(-c2ccccc2)nn1)C1CCC(OC2CCCCO2)CO1,4
N=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,4
O=C(c1ccc(Nc2nccc(NCCCCNc3ccnc4ccccc34)n2)cc1)N1CCCCC1,4
c1ccc2oc(Cc3cc4ccccc4o3)cc2c1,4
c1cncc(-c2cc3ncncc3s2)c1,4
c1ccc(Cc2nc(CNCCCNc3ccnc4ccccc34)oc2N2CCOCC2)cc1,4
O=C(c1ccc(Nc2nccc(NCCCNc3ccnc4ccccc34)n2)cc1)N1CCSCC1,4
O=c1[nH]cnc2c1ncn2CC1CCCN(CP(=O)(NCCc2ccccc2)NCCc2ccccc2)C1,4
c1ccc2oc(CCCc3cc4ccccc4o3)cc2c1,4
c1ccc(Nc2ncc3ncn(C4CCCO4)c3n2)cc1,4
O=C1CCSC(c2ccccc2)N1CCCNc1c2c3ccccc3nc-2[nH]c2ccccc12,4
C=C1C(=O)OC2OC3CCC4CCCC1C42OO3,4
c1ccc2oc(CCCCc3cc4ccccc4o3)cc2c1,4
O=C1c2ccccc2OCC1c1ccccc1,4
O=C(c1ccc(Nc2nccc(NCCCNc3ccnc4ccccc34)n2)cc1)N1CCCC1,4
c1ccc2[nH]c(CNCCC3CCC3)cc2c1,4
O=C1C(=O)N(CCCn2cc(COc3ccc(C=NNc4ccnc5ccccc45)cc3)nn2)c2ccccc21,4
c1ccc(CNCCCCNCc2ccccc2)cc1,4
O=S(=O)(Cc1ccccc1)NCC1CC2CCN1CC2c1ccnc(-c2ccncc2)n1,4
O=S(=O)(c1ccc(-c2cncc(-c3cccnc3)n2)cc1)C1CC1,4
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,4
O=C1Cc2ccccc2N1CCn1cc(COc2ccc(CNNc3ccnc4ccccc34)cc2)nn1,4
c1ccc(OCCCCCCOc2ccc(-c3cc4ccccc4o3)cc2)cc1,4
c1ccc(OCCCOc2cccc(-c3cc4ccccc4o3)c2)cc1,4
O=C(NC(CCNC1CCCC1)Cc1ccccc1)c1ccc(Nc2ccccc2)cc1,4
c1ccc(OCCCCCOc2ccc(-c3cc4ccccc4o3)cc2)cc1,4
O=c1cc(NCCNCCCCNc2ccnc3ccccc23)c1=O,4
c1ccc(OCCCCCOc2cccc(-c3cc4ccccc4o3)c2)cc1,4
c1ccc(OCCCCOc2cccc(-c3cc4ccccc4o3)c2)cc1,4
O=S(=O)(C1=C(c2ccccc2)OC(Cc2ccccc2)C1)c1ccccc1,4
O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccc(CN2CCCCC2)cc1,4
c1cc(NC2CCCNC2)nc(-n2ccnc2)c1,4
c1ccc(CSCc2c[nH]cn2)cc1,4
O=C(Cc1cn(CNc2ccnc3ccccc23)nn1)NCc1ccccc1,4
C1CC2CCC3OOC24C(C1)CC(OC1CCC(OC2CC5CCCC6CCC7OOC65C(O7)O2)CC1)OC4O3,4
c1ccc(Nc2cc[n+](Cc3ccc(OCCOc4ccc(C[n+]5ccc(Nc6ccccc6)c6ccccc65)cc4)cc3)c3ccccc23)cc1,4
S=P1(Oc2ccccc2)NCCO1,4
c1ccc(Sc2ccccc2)cc1,4
c1ccc(CCNCc2csc(-c3ccccc3)n2)cc1,4
O=C(c1ccccc1)c1ccccc1NC(=O)C1CC(=O)N(c2ccccc2)C1,4
c1ccc(Nc2nc(NCCNc3cnc4ccccc4c3)nc(N3CCOCC3)n2)cc1,4
c1ccc2ncc(NCCNc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2c1,4
c1ccc2c(NCCC34CCCN3CCC4)ccnc2c1,4
O=C(NCCCNc1ccnc2ccccc12)c1ccncc1,4
C(=Cc1[nH+]c2cc(-c3ccccc3)ccc2o1)Nc1ccccc1,4
O=C(NC1CCN(C2CCNCC2)CC1)c1ccc(S(=O)(=O)NC2CCCCC2)cc1,4
C1=CC2CC(C1)C2,4
c1ccc2cc(CN3CCN(C4CCNCC4)CC3)ccc2c1,4
c1ccc(-c2ccc(-c3ccccc3)nc2)cc1,4
c1ccc(OCCN2CCNCC2)c(CNCc2cc3ccccc3[nH]2)c1,4
O=C(Nc1nc2n(n1)C(c1ccccc1)C=C(c1ccccc1)N2)c1ccccc1,4
c1ccc(Nc2nc(Nc3ccc(Nc4c5ccccc5nc5ccccc45)cc3)nc(N3CCNCC3)n2)cc1,4
c1ccc2nc(Nc3ccc4c(c3)OCCO4)ncc2c1,4
c1ccc(Nc2ccc3nccc(-c4ccncc4)c3n2)cc1,4
O=C(c1cc2ccccc2s1)N1CCNCC1,4
c1ccc2c(NCCCCCNc3ccnc4ccccc34)ccnc2c1,4
O=S(=O)(NCCCN1CCN(CCCNc2ccnc3ccccc23)CC1)c1cccs1,4
c1cc2cc(c1)Oc1ccc3c(c1)C(Cc1ccc(cc1)COc1ccc4c(c1)C(C2)NCC4)NCC3,4
O=C1Nc2cc(C(=O)NCC3CCCN3)ccc2SC1=Cc1ccccc1,4
O=C(Nc1ccc(N2CCN3CCCC3C2)cc1)c1cc(-c2ccccc2)nc2oncc12,4
C1=C(c2ccccc2)CCN(CCCc2cccc3ccccc23)C1,4
c1ccc(Cc2nc(CNCCNc3ccnc4ccccc34)oc2N2CCOCC2)cc1,4
O=C(NC(CCNCC1CCCCC1)Cc1ccccc1)c1ccccc1,4
O=C(NCCc1ccc(CNc2ccc3ncncc3c2)cc1)c1cccs1,4
c1ccc(C(c2ccccc2)N2CCN(CCCc3cccc4ccccc34)CC2)cc1,4
c1ccc(Cc2nc(CN3CCN(c4ccnc5ccccc45)CC3)oc2N2CCOCC2)cc1,4
c1ccc2c(NCCCNCCOC3CC4CCCC5CCC6OOC54C(O3)O6)c3ccccc3nc2c1,4
O=C(c1cc2cnccc2[nH]1)N(Cc1ccccc1)C1CCNCC1,4
O=C1C=C2OCOC23CC1C(c1ccc2c(c1)OCO2)C3,4
c1ccc2nc(NCC3(N4CCNCC4)CCCC3)ccc2c1,4
c1ccc(CCOc2ccccc2)cc1,4
O=C(CCCCCCCCCCC(=O)N1CCN(c2ccnc3ccccc23)CCN(c2ccnc3ccccc23)CC1)N1CCN(c2ccnc3ccccc23)CCN(c2ccnc3ccccc23)CC1,4
c1ccc(CC2CCCC2NC2CCN(c3ccncn3)CC2)cc1,4
O=C(NCCc1ccc(CNc2ccc3ncncc3c2)cc1)c1ccccc1,4
C(=NNc1ccnc2ccccc12)c1cnoc1,4
O=C(CCCCCCCC(=O)N1CCN(c2ccnc3ccccc23)CCN(c2ccnc3ccccc23)CC1)N1CCN(c2ccnc3ccccc23)CCN(c2ccnc3ccccc23)CC1,4
c1ccc(C(c2ccc(CN3CCCC3)cc2)(c2ccc(CN3CCCC3)cc2)n2ccnc2)cc1,4
O=C(COC1CC2CCCC3CCC4OOC32C(O1)O4)COC1CC2CCCC3CCC4OOC32C(O1)O4,4
c1ccc2c(NCCOCCOCCNc3ccnc4ccccc34)ccnc2c1,4
O=C(C=Cc1ccc(NC(=O)Nc2ccc3ccccc3c2)cc1)CC1CCCCO1,4
c1ccc(CNc2nc3cc(Nc4ccnc5ccccc45)ccc3o2)cc1,4
O=S(=O)(NNc1ccnc2ccccc12)c1ccccc1,4
c1ccc(Cc2nc3ccccc3c3cc[nH]c23)cc1,4
O=C(C=Cc1ccc(NC(=S)Nc2ccccc2)cc1)CC1CCCCO1,4
c1ccc(C2CC3CNCC2C(c2ccccc2)C3)cc1,4
c1ccc(Nc2cc3nc4ccccc4n(-c4ccccc4)c-3cc2=NCCCCC23CCCCN2CCCC3)cc1,4
c1ccc(-c2cncn2CCNc2ccnc3ccccc23)cc1,4
O=C(CN1CCCCC1)Nc1cc(CNCCN2CCCC2)cc(Nc2ccnc3ccccc23)c1,4
O=C(NCCCCNCCCNC(=O)c1ccc[nH]1)c1ccc[nH]1,4
c1ccc(CN2CCN(c3cccc4nc5ccccc5n34)CC2)cc1,4
O=C(NCCCCNc1cccc2cccnc12)NC(C(=O)NC(c1ccccc1)c1ccccc1)c1ccccc1,4
c1ccc2c(N3CCC(c4c[nH]nn4)C3)ccnc2c1,4
O=C(Cc1cnoc1)N1CCCCC1,4
O=C(Cc1cnoc1)N1CCCCCC1,4
O=C1C(=O)N(CCCCn2cc(COc3ccc(C=NNc4ccnc5ccccc45)cc3)nn2)c2ccccc21,4
c1cc(CNCCNc2ccncc2)cc(OCCCCN2CCOCC2)c1,4
S=C(NCCCNCCCCNCCCNC(=S)NCc1ccccc1)NCc1ccccc1,4
c1ccc(CN(CCCN2CCN(CCCNc3ccnc4ccccc34)CC2)Cc2ccccc2)cc1,4
c1ccc2c(NCCCCN3CCCCC3)ccnc2c1,4
c1ccc(COC23CCCC(COO2)C3)cc1,4
S=C(NCCCNCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,4
O=C(NCCCNCCCCCCCNCCCNC(=O)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,4
S=C(NCCCNCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,4
c1ccc2c(NCC3CCNCC3)ccnc2c1,4
c1ccc(COCCC2CCCC3CCC4OCC23OO4)cc1,4
O=C1OC2(C=CC3C=COC(OC4CCCCO4)C32)C=C1Cc1ccccc1,4
O=C1C2Cc3c([nH]c4ccccc34)C(c3ccccc3)N2C(=O)CN1C1CCN(Cc2ccccc2)C1,4
c1ccc2c(-c3cc(N4CCOCC4)ncn3)c[nH]c2c1,4
O=C(CCc1nnc(-c2ccc(-c3ccccc3)cc2)o1)NCC1CCCN2CCCCC12,4
c1ccc(CNCc2ccco2)cc1,4
