dataset,smiles,max_tani
Sexual,Cc1[nH]c2ccccc2c1/C=C/c1cc(N)c2ccccc2[n+]1C.[I-],0.7142857142857143
Sexual,COc1ccc(C(Sc2ccccc2C)c2cccnc2)cc1,0.7209302325581395
Sexual,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4ccc(Br)cc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.8529411764705882
Sexual,OC(c1ccccc1)(c1ccc(Cl)cc1)c1ccc(CN2CCCC2)cc1,0.717948717948718
Sexual,CO/N=C(\N)c1cccc(COc2ccc(/C(N)=N/OC)cc2I)c1.Cl.Cl,0.7555555555555555
Sexual,CC(=O)O[C@H]1C[C@H]2[C@@H](CC[C@@H]3CC4(CC[C@@]32C)OOC2(CCC(C)CC2)OO4)[C@@H]2CC[C@H]([C@H](C)CCC(N)=O)[C@@]12C,0.8695652173913043
Sexual,C[C@H]1[C@@H](OCc2ccc(C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](/C=C/S(=O)(=O)c3ccccc3)CCc3ccccc3)cc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.9130434782608695
Sexual,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(C(=O)/C=C/c3cc4ccccc4nc3Cl)cc2)cc1,0.7575757575757576
Sexual,O=C(Nc1ccc(C(=O)/C=C/c2ccc(F)cc2F)cc1)NS(=O)(=O)c1ccc(Cl)cc1,0.8181818181818182
Sexual,COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3C(F)(F)F)cnc2N)cn1,0.7058823529411765
Sexual,COc1ccc(-c2cc(-c3ccc(NS(C)(=O)=O)cc3)cnc2N)cn1,0.7391304347826086
Sexual,CC1=C(OCCC[n+]2ccn(C)c2)C(=O)c2ccccc2C1=O.[Br-],0.6976744186046512
Sexual,Clc1ccc2c(NC(c3ccccc3)(c3ccc(CN4CCCC4)c(Cl)c3)c3ccc(CN4CCCC4)c(Cl)c3)ccnc2c1,0.7931034482758621
Sexual,Clc1cccc(C(Nc2ccnc3cc(Cl)ccc23)c2ccc(CN3CCOCC3)c(Cl)c2)c1,0.85
Sexual,CN(C)C12CCNC([C@H](c3ccccc3)C1)[C@H](c1ccccc1)C2,1.0
Sexual,CCN(CC)c1ccc2nc3ccc(N4CCCCC4)cc3[o+]c2c1.[Cl-],0.975609756097561
Sexual,[Cl-].c1cc2nc3ccc(N4CCCC4)cc3[o+]c2cc1N1CCCC1,0.9655172413793104
Sexual,COc1ccc(-c2cc(-c3ccc(C(=O)N4CCOCC4)cc3)cnc2N)cn1,0.7924528301886793
Sexual,CNS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(OC)nc3)c2)cc1,0.7608695652173914
Sexual,Cn1cc2c3c1C(=O)C(NCCc1ccc(O)cc1)=CC3=NCC2.O=C(O)C(F)(F)F,0.4430379746835443
Sexual,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.6923076923076923
Sexual,FC(F)(F)c1cccc(-c2nc(C(Cl)(Cl)Cl)nc3ccccc23)c1,0.6842105263157895
Sexual,C[C@H]1[C@H](OC(=O)CCC(=O)NCC(C)(C)CNc2c3c4ccccc4nc-3n(C)c3ccccc23)O[C@@H]2O[C@@]3(C)CC[C@H]4CCC[C@@H]1[C@]42OO3,0.8888888888888888
Sexual,COC(=O)c1ccc2c(c1)c(NCC(C)(C)CNC(=O)CCC(=O)O[C@@H]1O[C@@H]3O[C@@]4(C)CC[C@H]5CCC[C@@H]([C@H]1C)[C@]53OO4)c1c3ccccc3nc-1n2C,0.8712871287128713
Sexual,COC(=O)c1ccc2c(c1)c(NCCCN)c1c3ccccc3nc-1n2C,0.875
Sexual,CC1(C)C(=O)C2=C(O[C@]3(CC[C@H]4C[C@@H]3C4(C)C)C[C@H]2c2ccccc2)C(C)(C)C1=O,1.0
Sexual,CC1(C)C(=O)C2=C(O[C@@]3(C)[C@H](C[C@@H]4C[C@H]3C4(C)C)[C@H]2c2ccccc2)C(C)(C)C1=O,0.5423728813559322
Sexual,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc[nH]1,0.673469387755102
Sexual,Cc1ccc(-c2ccc3ncc4[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3c2)cc1,0.8545454545454545
Sexual,CN(C)c1ccc(C(=O)N(CC(=O)NC(C)(C)C)Cc2ccc(C(=O)NO)cc2)cc1,0.803921568627451
Sexual,CN(CCNc1ccnc2cc(Cl)ccc12)CCNc1ccnc2cc(Cl)ccc12,0.8780487804878049
Sexual,CN(CCNC(=O)C=Cc1ccc2ccccc2n1)CCNc1ccnc2cc(Cl)ccc12,0.7910447761194029
Sexual,Nc1ccc(/C=C/C(=O)NCCCCNc2ccnc3cc(Cl)ccc23)cc1,0.9622641509433962
Sexual,CC(C)CN(CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,0.6271186440677966
Sexual,COc1cc(OC)c2c(O)c3c(c(-c4c(O)cc(OC)c5c(O)c6c(cc45)[C@H](O)[C@H](C)OC6)c2c1)[C@H](O)[C@H](C)OC3,0.8846153846153846
Sexual,CC(=O)Nc1ccc2[n-]c3cc4ccccc4[n+](C)c3c2c1,0.6037735849056604
Sexual,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](OC(C)=O)C[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4C[C@H](OC(C)=O)[C@]23C)nc2ccc(OC)cc12,1.0
Sexual,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@]23C)nc2ccc(OC)cc12,1.0
Sexual,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)nc2ccccc12,1.0
Sexual,COc1ccc2nc3cc(Cl)ccc3c(NCCCCCCNC(=O)CCCNC(=O)CN)c2c1.Cl.Cl,0.8833333333333333
Sexual,COc1cc2nc(N3CCCCC3)nc(NC3CCN(Cc4ccc(F)cc4)CC3)c2cc1OC,0.85
Sexual,CN(Cc1ccccc1)CC(O)COCc1ccccc1,0.696969696969697
Sexual,Cc1ccc(C(OCC(=O)N(C)O)P(=O)(O)O)cc1,0.775
Sexual,CN(Cc1ccccc1F)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,0.8064516129032258
Sexual,CN(C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1)c1ccccc1,0.75
Sexual,C[C@H]1[C@H](OC(=O)CCN2CCNCC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.8524590163934426
Sexual,CC(C)NCCC(=O)O[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,0.8181818181818182
Sexual,CCOC(=O)COc1cc(-c2cc(=O)c3c(O)cc(OCC(=O)N4CCN(Cc5ccc(O)c(OC)c5OC)CC4)cc3o2)ccc1OC,0.935064935064935
Sexual,CCOC(=O)COc1cc(-c2cc(=O)c3c(O)cc(OCC(=O)N4CCN(Cc5ccc(OCc6ccccc6)c(OC)c5OC)CC4)cc3o2)ccc1OC,0.8795180722891566
Sexual,C#CCO[C@@H]1C[C@H](C)CC[C@H]1C(=C)C,0.3469387755102041
Sexual,Nc1nc(C2CC2)cn1CC(O)c1ccc(Cl)cc1Cl,0.673469387755102
Sexual,NS(=O)(=O)c1ccc(-n2cc(CNc3ccnc4cc(Cl)ccc34)nn2)cc1,0.8275862068965517
Sexual,CCOC(=O)COc1cc(-c2cc(=O)c3c(O)cc(OCCN4CCN(Cc5ccc(OC)c(OC)c5OC)CC4)cc3o2)ccc1OC,0.8375
Sexual,O=C1/C(=N\Nc2ccc(F)cc2)c2ccccc2N1Cc1cn(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1,1.0
Sexual,Oc1ccc(Br)cc1CNCC12CC3CC(CC(C3)C1)C2,0.7142857142857143
Sexual,O=c1cc(CNCCCCCCNc2ccnc3cc(Cl)ccc23)n(C2CC2)cc1O,0.9830508474576272
Sexual,Cl.Cl.N/C(=N\O)c1cccc(COc2c(Br)cc(/C(N)=N/O)cc2Br)c1,0.7619047619047619
Sexual,N=C(N)c1ccc(COc2ccc(N)cc2)cc1,0.8620689655172413
Sexual,Cc1ccc(C(=O)/C=C/c2ccc(C(=O)NCCCCCCNc3ccnc4cc(Cl)ccc34)cc2)o1,0.984375
Sexual,Cc1[nH]c(C)c(-c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)c(=O)c1Cl,0.782608695652174
Sexual,Cc1[nH]c(C)c(-c2ccc(Oc3ccc(F)cc3)cc2)c(=O)c1Br,0.7692307692307693
Sexual,Clc1ccc2c(NCCNc3nccc(Nc4ccc(Br)cc4)n3)ccnc2c1,0.9215686274509803
Sexual,CNc1ccc(Nc2c3ccccc3nc3cc(Cl)ccc23)cc1,0.75
Sexual,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,1.0
Sexual,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1,0.5909090909090909
Sexual,COc1ccc(C2(c3cccc(-c4cccnc4)c3)NC(=N)N(C3CCCCC3)C2=O)cc1,0.8833333333333333
Sexual,O=C1C(=O)N(CC(CO)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2ccccc21,0.8666666666666667
Sexual,Fc1cc(C(Nc2ccnc3cc(Cl)ccc23)c2cccc(Cl)c2)ccc1CN1CCCC1,0.8793103448275862
Sexual,Fc1ccc(C(c2ccn(-c3ccc(Cl)cc3)c2)n2ccnc2)cc1,1.0
Sexual,CSc1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)cc1,0.8235294117647058
Sexual,Clc1ccc(C(c2c[nH]cc2-c2cccc3ccccc23)n2ccnc2)c(Cl)c1,0.8301886792452831
Sexual,CCCCn1c(=O)[nH]c2cc(C(=O)NC[C@H]3O[C@@H](n4cnc5c(NCc6ccc(Oc7ccccc7)cc6)ncnc54)[C@H](O)[C@@H]3O)ccc21,0.9021739130434783
Sexual,CN(C)C12CC(=O)NC(C(c3ccccc3)C1)C(c1ccccc1)C2.Cl,0.9696969696969697
Sexual,CCCOC(=O)C[C@H]1C[C@H](O)C[C@@]2(CCC3(C=CC(=O)C=C3)O2)O1,0.8571428571428571
Sexual,O=C(NCCNc1ccnc2cc(Cl)ccc12)N/N=C/c1ccc(O)c(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1O,0.8493150684931506
Sexual,CC(=O)OC[C@H]1O[C@@H](S(=O)(=O)Cc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,0.7571428571428571
Sexual,CC(C)(C)C(=O)CN(CCNc1ccnc2cc(Cl)ccc12)C(=O)c1ccc(O)cc1O,0.7230769230769231
Sexual,Cc1ccc2c(c1)/C(=N\NC(N)=S)C(=O)N2CCNc1ccnc2cc(Cl)ccc12,1.0
Sexual,O=C(CN1CCCCC1)Nc1cc(CN2CCCCC2)cc(Nc2ccnc3ccc(Cl)cc23)c1,0.9016393442622951
Sexual,OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccccc1,1.0
Sexual,CS(=O)(=O)Nc1ccc(Nc2c3ccc(Cl)cc3nc3cc(Cl)ccc23)cc1,0.8780487804878049
Sexual,C/C(=N\O)NCCCCCCCCCCCCN/C(C)=N/O,0.56
Sexual,O=c1c(NCCCCNc2ccnc3cc(Cl)ccc23)c(NCCCCNc2ccnc3cc(Cl)ccc23)c1=O,0.9487179487179487
Sexual,CNC(=O)/C=C/C=C/[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,0.90625
Sexual,C[C@H]1[C@H](OC(=O)CCC(=O)NCCCN(CCCCCCCCCCN(CCCNC(=O)CCC(=O)O[C@@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)C(=O)CCC(=O)O[C@@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)C(=O)CCC(=O)O[C@@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,1.0
Sexual,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccc(C(C)C)cc3)cc2C(=O)c2ccccc2)cc1,0.8793103448275862
Sexual,Cc1nc(NCCNc2ccnc3cc(Cl)ccc23)nc(-c2ccccc2[N+](=O)[O-])c1C(=O)OC(C)C,0.9444444444444444
Sexual,Cc1nc(NCCCNc2ccnc3cc(Cl)ccc23)nc(-c2ccccc2[N+](=O)[O-])c1C(=O)OC(C)C,0.9722222222222222
Sexual,Cc1nc(NCCCNc2ccnc3cc(Cl)ccc23)nc(-c2ccc([N+](=O)[O-])cc2)c1C(=O)OC(C)C,0.8552631578947368
Sexual,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNCCCCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O,0.9702970297029703
Sexual,Clc1ccc2/c(=N/c3ccc(Br)cc3)ccn(CCCN3CCCCC3)c2c1,0.8775510204081632
Sexual,Clc1ccc(/N=c2\ccn(CCCN3CCCCC3)c3cc(Cl)ccc23)cc1,0.8775510204081632
Sexual,[C-]#[N+]C1=CC(C)(C)[C@@H]2CC[C@@]3(C)CCC[C@@]12C3,0.43478260869565216
Sexual,C[C@H](NC(C)(C)C)[C@@H](O)c1ccc(Cl)c(Cl)c1,0.7297297297297297
Sexual,CCOC(=O)c1c(C)nc(NCCCC(C)CNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1,0.8309859154929577
Sexual,O=c1oc2cc(O)ccc2cc1-c1ccc(Oc2ccc(Cl)cc2O)cc1,0.5769230769230769
Sexual,COc1ccc(SCC2(O)C=C(CC(F)(F)F)C(=O)N2CCNc2ccnc3cc(Cl)ccc23)cc1,0.8378378378378378
Sexual,O=C1C(CC(F)(F)F)=CC(O)(CSc2ncccn2)N1CCNc1ccnc2cc(Cl)ccc12,0.8450704225352113
Sexual,COc1cc2c(cc1C(C)N[C@@H](C)c1ccccc1)C=CC(C)(C)O2,1.0
Sexual,C/C=C(/C)C(=O)OC(C)c1cc2c(cc1OC)OC(C)(C)C=C2,0.5555555555555556
Sexual,COc1cc(NC(C)CCCNC(=O)c2ccc(CO[C@H]3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)c2ncccc2c1,1.0
Sexual,Cc1cc(Br)ccc1C(=O)Nc1ccccn1,0.75
Sexual,Nc1ncc(-c2ccc(C(=O)N3CCC(O)CC3)cc2)nc1-c1ccc(C(F)(F)F)nc1,0.8928571428571429
Sexual,CC(Oc1cccc(C(F)(F)F)c1)C(=O)Nc1cc(C(F)(F)F)ccc1-n1cncn1,0.8909090909090909
Sexual,CCN(CC)CC1CN1Cc1ccc(OC)cc1,0.7105263157894737
Sexual,CC(C)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@@H](CCc1ccccc1)C(=O)Nc1ccnc2cc(Cl)ccc12,1.0
Sexual,Cc1c(CCOCc2cn(CCc3sc[n+](C)c3C)nn2)sc[n+]1C.[Cl-].[Cl-],0.6607142857142857
Sexual,Cc1c(CCO)sc[n+]1CCCCc1ccc(CCCC[n+]2csc(CCO)c2C)cc1.[Cl-].[Cl-],0.9142857142857143
Sexual,COC1(C2CCCCC2)CC2(CCCCC2)OO1,0.425
Sexual,O=C(NO)/C(=C\c1ccccc1)C(=O)NCc1ccc(F)cc1,0.868421052631579
Sexual,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](OC(C)=O)C[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4C[C@H](OC(C)=O)[C@]23C)nc2ccccc12,1.0
Sexual,CO/N=C(\N)c1ccc(COc2ccc(/C(N)=N/OC)cc2)cc1.Cl.Cl,0.6857142857142857
Sexual,CO/N=C(\N)c1cccc(COc2c(Br)cc(/C(N)=N/OC)cc2OC)c1.Cl.Cl,0.8478260869565217
Sexual,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(COCC(COCP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC)Cn1cnc2c(=O)[nH]c(N)nc21)N[C@@H](Cc1ccccc1)C(=O)OCC,0.9166666666666666
Sexual,Fc1ccc(-c2c[nH]c(CNc3ccnc4cc(Cl)ccc34)n2)cc1,0.8775510204081632
Sexual,CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)s1,0.625
Sexual,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)cc1Cl,0.43636363636363634
Sexual,Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2cc(Cl)c(F)cc2c1=O,0.9230769230769231
Sexual,Cc1c(-c2ccc(-c3ccccc3F)nc2)[nH]c2ccccc2c1=O,0.8125
Sexual,CC(C)(C)OC(=O)NCCCCNC1CCN(CCc2ccccc2)CC1,0.9795918367346939
Sexual,CC(C)(C)OC(=O)NCc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,0.7592592592592593
Sexual,NC(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,0.8222222222222222
Sexual,NC(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cn1,0.782608695652174
Sexual,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)Nc2cccc(F)c2)[C@H](C)[C@@H](O)[C@]1(C)O,0.9099099099099099
Sexual,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=S)NC2CC3C=CC2C3)[C@H](C)[C@@H](O)[C@]1(C)O,0.8378378378378378
Sexual,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)NC(C)(C)CC(C)(C)C)[C@H](C)[C@@H](O)[C@]1(C)O,0.9038461538461539
Sexual,CN(O)C(=O)COC(c1ccc(F)cc1)P(=O)(O)O,0.775
Sexual,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(Br)cc(OC(F)(F)F)c1)CC2,0.7419354838709677
Sexual,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OCCCNCc2cnc3ccccc3c2)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0.8559322033898306
Sexual,Cc1ccc2c(c1)CCN2C(=O)Nc1cc(OC(F)(F)F)cc(-c2cccnc2)c1,0.8709677419354839
Sexual,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2cc(F)c(F)cc2c1=O,0.8545454545454545
Sexual,Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2ccccc2c1=O,0.8409090909090909
Sexual,COc1ccc2c(=O)c(C)c(-c3ccc(Cc4ccc(OC(F)(F)F)cc4)cc3)[nH]c2c1,0.8431372549019608
Sexual,C[C@H]1[C@@H](CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.8382352941176471
Sexual,CCC(=O)N1CCN(C(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)nc3ccc(F)cc23)CC1,0.8793103448275862
Sexual,O=C(NC1CCNCC1)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12,0.7571428571428571
Sexual,CC(C)(C)C(=O)N1CCN(CC(=O)Nc2cc(-c3ccc(CN4CCOCC4)cc3)nc3ccc(F)cc23)CC1,0.8591549295774648
Sexual,Fc1ccc2nc(-c3ccc(CN4CCOCC4)cc3)cc(CNCCN3CCN(c4ccccc4)CC3)c2c1,0.828125
Sexual,CC(C)(C)OC(=O)N1CCN(CC(=O)Nc2cc(-c3ccc(CN4CCOCC4)cc3)nc3ccc(F)cc23)CC1,0.8648648648648649
Sexual,CC1CCCC2(C1)OOC1(CCCC(C)C1)OO2,0.5
Sexual,C[C@H]1[C@H](c2cn(C)c3ccccc23)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.6557377049180327
Sexual,Oc1ccccc1C(c1ccc(C(F)(F)F)cc1)N1CCN(c2ncnc3sc4c(c23)CCCC4)CC1,0.8253968253968254
Sexual,Br.Cc1ccc(S(=O)(=O)NCCCON2C(N)=NC(N)=NC2(C)C)cc1,0.8775510204081632
Sexual,Br.CC1N=C(N)N=C(N)N1OCCCOc1ccc(Cl)cc1,0.6862745098039216
Sexual,Br.CC1(C)N=C(N)N=C(N)N1OCCCOc1ccc(F)cc1Cl,0.72
Sexual,Br.CC1(C)N=C(N)N=C(N)N1OCCCCOCc1ccccc1,0.9523809523809523
Sexual,Br.CC1(C)N=C(N)N=C(N)N1OCCCOCc1ccccc1,0.9523809523809523
Sexual,CCCCCc1ccc(C(=O)N(Cc2ccc(-c3ccc(Cl)c(Cl)c3)o2)C2CCN(CCC(C)C)CC2)cc1,0.8133333333333334
Sexual,Cl.Cn1cc(CN2CCC3(CCN(c4ncc(C(=O)NO)cn4)CC3)C2)c2cccnc21,0.873015873015873
Sexual,O=C1C=C(NCCCCCCCCCC[P+](Cc2ccccc2)(Cc2ccccc2)Cc2ccccc2)C(=O)c2ccccc21,0.6888888888888889
Sexual,CC1=C(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=O,1.0
Sexual,Cc1ccc(-c2cn(CC3CN3Cc3ccccc3)nn2)cc1,0.72
Sexual,CNCC(Cn1cc(-c2ccccc2)nn1)NCc1ccccc1Cl,0.5932203389830508
Sexual,Clc1ccc2c(-n3cc(-c4ccccc4)nn3)ccnc2c1,0.7346938775510204
Sexual,Cn1nnnc1NCC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,0.8775510204081632
Sexual,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OCCCNC(=O)CNc2ccnc3cc(Cl)ccc23)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0.9193548387096774
Sexual,c1ccc(CNC[C@H]2C[C@@]3(c4ccccc4)CCN2C3)cc1,1.0
Sexual,Clc1ccc(CNC[C@@H]2C[C@@]3(c4ccccc4)CCN2C3)cc1,1.0
Sexual,O=C(/C=C/c1ccc(F)cc1)NCC12CC(CN1Cc1ccccc1)C2,0.8035714285714286
Sexual,COc1ccc(C(=O)NCC23CC(CN2Cc2ccccc2)C3)cc1Cl,0.7818181818181819
Sexual,COc1ccc(CNCCCN2CCN(CCCN(CC(C)C)CC(C)C)CC2)cc1,0.7551020408163265
Sexual,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccc(-c4cccc([N+](=O)[O-])c4)o3)cc2C(=O)c2ccccc2)cc1,0.8666666666666667
Sexual,O=C(NCC12CC(CN1Cc1ccccc1)C2)c1ccc(Cl)c(Br)c1,0.8653846153846154
Sexual,COc1ccc([C@@H]2c3cc4c(cc3C(=O)[C@@H](C)[C@H]2C)OCO4)cc1OC,0.7916666666666666
Sexual,COc1ccc([C@@H]2c3cc(OC)c(OC)cc3C(=O)[C@H](C)[C@H]2C)cc1OC,1.0
Sexual,Oc1ccc2cc(Br)ccc2c1-c1cc2nc3ccccc3nc2c2ccc(Br)cc12,0.7142857142857143
Sexual,Oc1ccc2ccccc2c1-c1cc2nc3ncccc3nc2c2ccccc12,0.7380952380952381
Sexual,COc1cc(C2=NCCN2)cc2cc(-c3ccc(C4=NCCN4)cc3)oc12,0.6956521739130435
Sexual,COc1ccc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,0.8055555555555556
Sexual,CS(=O)(=O)Nc1cccc(-c2ccc3ncc(-c4ccc([S+](N)[O-])cc4)n3n2)c1,0.7857142857142857
Sexual,CS(=O)(=O)Nc1cccc(-c2ccc3ncc(-c4cncnc4)n3n2)c1,0.8076923076923077
Sexual,Cc1ccc(C2OOC(c3ccc(CNc4ccc(F)cc4)cc3)OO2)cc1,0.7631578947368421
Sexual,N/C(CC(O)c1cccc2ccccc12)=N\N=C\c1ccc(Cl)c(Cl)c1,0.7358490566037735
Sexual,Cc1c(CNC(C)(C)C)cc(-c2ccccc2)n1Nc1ccnc2cc(Cl)ccc12,0.75
Sexual,O=S1(=O)C[C@@H]2[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](COCc3ccccc3)O[C@@H]2c2c1ccc1ccccc21,0.6896551724137931
Sexual,Cc1ccc2c(c1)[C@H]1O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]1C[S@+]2[O-],1.0
Sexual,CCN1CCN(c2cc(C)nc(N(CCNc3ccnc4cc(Cl)ccc34)Cc3ccco3)n2)CC1,0.9154929577464789
Sexual,COc1ccc(C2SCC(=O)N2CCCCNc2ccnc3cc(Cl)ccc23)cc1OC,0.9523809523809523
Sexual,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCN(C)CC2)n1,0.9154929577464789
Sexual,Cc1cc(Nc2ccccc2)n2nc(C)cc2n1,0.7435897435897436
